,Date,Title,Author,Ranking,Year,Month,List
515,2021-11-01,The Boys,Ron Howard and Clint Howard,6,2021,11,combined-print-and-e-book-nonfiction
516,2021-11-01,E.R. Nurses,James Patterson and Matt Eversmann with Chris Mooney,7,2021,11,combined-print-and-e-book-nonfiction
517,2021-11-01,The Body Keeps The Score,Bessel van der Kolk,8,2021,11,combined-print-and-e-book-nonfiction
518,2021-11-01,Vanderbilt,Anderson Cooper and Katherine Howe,9,2021,11,combined-print-and-e-book-nonfiction
519,2021-11-01,Taste,Stanley Tucci,10,2021,11,combined-print-and-e-book-nonfiction
520,2021-11-01,The First 21,Frank Feranna and Nikki Sixx,11,2021,11,combined-print-and-e-book-nonfiction
521,2021-11-01,The Book Of Hope,Jane Goodall and Douglas Abrams with Gail Hudson,12,2021,11,combined-print-and-e-book-nonfiction
522,2021-11-01,American Marxism,Mark R. Levin,13,2021,11,combined-print-and-e-book-nonfiction
523,2021-11-01,Maid,Stephanie Land,14,2021,11,combined-print-and-e-book-nonfiction
524,2021-11-01,The Beatles: Get Back,the Beatles,15,2021,11,combined-print-and-e-book-nonfiction
525,2021-12-01,The 1619 Project,"ted by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",1,2021,12,combined-print-and-e-book-nonfiction
526,2021-12-01,All American Christmas,Rachel Campos-Duffy and Sean Duffy,2,2021,12,combined-print-and-e-book-nonfiction
527,2021-12-01,Betrayal,Jonathan Karl,3,2021,12,combined-print-and-e-book-nonfiction
528,2021-12-01,Will,Will Smith with Mark Manson,4,2021,12,combined-print-and-e-book-nonfiction
529,2021-12-01,The Real Anthony Fauci,Robert F. Kennedy Jr,5,2021,12,combined-print-and-e-book-nonfiction
530,2021-12-01,The Lyrics: 1956 To The Present,Paul McCartney,6,2021,12,combined-print-and-e-book-nonfiction
531,2021-12-01,The Storyteller,Dave Grohl,7,2021,12,combined-print-and-e-book-nonfiction
532,2021-12-01,The President And The Freedom Fighter,Brian Kilmeade,8,2021,12,combined-print-and-e-book-nonfiction
533,2021-12-01,The Dawn Of Everything,David Graeber and David Wengrow,9,2021,12,combined-print-and-e-book-nonfiction
534,2021-12-01,Welcome To Dunder Mifflin,Brian Baumgartner and Ben Silverman,10,2021,12,combined-print-and-e-book-nonfiction
535,2021-12-01,The Body Keeps The Score,Bessel van der Kolk,11,2021,12,combined-print-and-e-book-nonfiction
536,2021-12-01,Taste,Stanley Tucci,12,2021,12,combined-print-and-e-book-nonfiction
537,2021-12-01,The House Of Gucci,Sara Gay Forden,13,2021,12,combined-print-and-e-book-nonfiction
538,2021-12-01,Going There,Katie Couric,14,2021,12,combined-print-and-e-book-nonfiction
539,2021-12-01,Renegades,Barack Obama and Bruce Springsteen,15,2021,12,combined-print-and-e-book-nonfiction
540,2022-01-01,The 1619 Project,"ted by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",1,2022,1,combined-print-and-e-book-nonfiction
541,2022-01-01,The Storyteller,Dave Grohl,2,2022,1,combined-print-and-e-book-nonfiction
542,2022-01-01,Will,Will Smith with Mark Manson,3,2022,1,combined-print-and-e-book-nonfiction
543,2022-01-01,The Lyrics: 1956 To The Present,Paul McCartney,4,2022,1,combined-print-and-e-book-nonfiction
544,2022-01-01,Taste,Stanley Tucci,5,2022,1,combined-print-and-e-book-nonfiction
545,2022-01-01,All American Christmas,Rachel Campos-Duffy and Sean Duffy,6,2022,1,combined-print-and-e-book-nonfiction
546,2022-01-01,The President And The Freedom Fighter,Brian Kilmeade,7,2022,1,combined-print-and-e-book-nonfiction
547,2022-01-01,All About Love,bell hooks,8,2022,1,combined-print-and-e-book-nonfiction
548,2022-01-01,The Beatles: Get Back,the Beatles,9,2022,1,combined-print-and-e-book-nonfiction
549,2022-01-01,The Body Keeps The Score,Bessel van der Kolk,10,2022,1,combined-print-and-e-book-nonfiction
550,2022-01-01,Renegades,Barack Obama and Bruce Springsteen,11,2022,1,combined-print-and-e-book-nonfiction
551,2022-01-01,The Real Anthony Fauci,Robert F. Kennedy Jr,12,2022,1,combined-print-and-e-book-nonfiction
552,2022-01-01,These Precious Days,Ann Patchett,13,2022,1,combined-print-and-e-book-nonfiction
553,2022-01-01,Greenlights,Matthew McConaughey,14,2022,1,combined-print-and-e-book-nonfiction
554,2022-01-01,The Dawn Of Everything,David Graeber and David Wengrow,15,2022,1,combined-print-and-e-book-nonfiction
555,2022-02-01,Enough Already,Valerie Bertinelli,1,2022,2,combined-print-and-e-book-nonfiction
556,2022-02-01,The Body Keeps The Score,Bessel van der Kolk,2,2022,2,combined-print-and-e-book-nonfiction
557,2022-02-01,The Betrayal Of Anne Frank,Rosemary Sullivan,3,2022,2,combined-print-and-e-book-nonfiction
558,2022-02-01,The 1619 Project,"ted by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",4,2022,2,combined-print-and-e-book-nonfiction
559,2022-02-01,Unthinkable,Jamie Raskin,5,2022,2,combined-print-and-e-book-nonfiction
560,2022-02-01,Crying In H Mart,Michelle Zauner,6,2022,2,combined-print-and-e-book-nonfiction
561,2022-02-01,Greenlights,Matthew McConaughey,7,2022,2,combined-print-and-e-book-nonfiction
562,2022-02-01,Will,Will Smith with Mark Manson,8,2022,2,combined-print-and-e-book-nonfiction
563,2022-02-01,All About Love,bell hooks,9,2022,2,combined-print-and-e-book-nonfiction
564,2022-02-01,The Storyteller,Dave Grohl,10,2022,2,combined-print-and-e-book-nonfiction
565,2022-02-01,Blood In The Garden,Chris Herring,11,2022,2,combined-print-and-e-book-nonfiction
566,2022-02-01,Braiding Sweetgrass,Robin Wall Kimmerer,12,2022,2,combined-print-and-e-book-nonfiction
567,2022-02-01,Untamed,Glennon Doyle,13,2022,2,combined-print-and-e-book-nonfiction
568,2022-02-01,Taste,Stanley Tucci,14,2022,2,combined-print-and-e-book-nonfiction
569,2022-02-01,Just Pursuit,Laura Coates,15,2022,2,combined-print-and-e-book-nonfiction
570,2022-03-01,From Strength To Strength,Arthur C. Brooks,1,2022,3,combined-print-and-e-book-nonfiction
571,2022-03-01,The Body Keeps The Score,Bessel van der Kolk,2,2022,3,combined-print-and-e-book-nonfiction
572,2022-03-01,Red-Handed,Peter Schweizer,3,2022,3,combined-print-and-e-book-nonfiction
573,2022-03-01,The 1619 Project,"ted by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",4,2022,3,combined-print-and-e-book-nonfiction
574,2022-03-01,The Nineties,Chuck Klosterman,5,2022,3,combined-print-and-e-book-nonfiction
575,2022-03-01,The Splendid And The Vile,Erik Larson,6,2022,3,combined-print-and-e-book-nonfiction
576,2022-03-01,Educated,Tara Westover,7,2022,3,combined-print-and-e-book-nonfiction
577,2022-03-01,Crying In H Mart,Michelle Zauner,8,2022,3,combined-print-and-e-book-nonfiction
578,2022-03-01,All About Love,bell hooks,9,2022,3,combined-print-and-e-book-nonfiction
579,2022-03-01,Will,Will Smith with Mark Manson,10,2022,3,combined-print-and-e-book-nonfiction
580,2022-03-01,Greenlights,Matthew McConaughey,11,2022,3,combined-print-and-e-book-nonfiction
581,2022-03-01,Stolen Focus,Johann Hari,12,2022,3,combined-print-and-e-book-nonfiction
582,2022-03-01,Watergate,Garrett M. Graff,13,2022,3,combined-print-and-e-book-nonfiction
583,2022-03-01,Braiding Sweetgrass,Robin Wall Kimmerer,14,2022,3,combined-print-and-e-book-nonfiction
584,2022-03-01,How To Be Perfect,Michael Schur,15,2022,3,combined-print-and-e-book-nonfiction
585,2022-04-01,One Damn Thing After Another,William P. Barr,1,2022,4,combined-print-and-e-book-nonfiction
586,2022-04-01,The Body Keeps The Score,Bessel van der Kolk,2,2022,4,combined-print-and-e-book-nonfiction
587,2022-04-01,Lessons From The Edge,Marie Yovanovitch,3,2022,4,combined-print-and-e-book-nonfiction
588,2022-04-01,In Love,Amy Bloom,4,2022,4,combined-print-and-e-book-nonfiction
589,2022-04-01,The Splendid And The Vile,Erik Larson,5,2022,4,combined-print-and-e-book-nonfiction
590,2022-04-01,Crying In H Mart,Michelle Zauner,6,2022,4,combined-print-and-e-book-nonfiction
591,2022-04-01,The 1619 Project,"ted by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",7,2022,4,combined-print-and-e-book-nonfiction
592,2022-04-01,Educated,Tara Westover,8,2022,4,combined-print-and-e-book-nonfiction
593,2022-04-01,Will,Will Smith with Mark Manson,9,2022,4,combined-print-and-e-book-nonfiction
594,2022-04-01,All About Love,bell hooks,10,2022,4,combined-print-and-e-book-nonfiction
595,2022-04-01,Endurance,Alfred Lansing,11,2022,4,combined-print-and-e-book-nonfiction
596,2022-04-01,The Betrayal Of Anne Frank,Rosemary Sullivan,12,2022,4,combined-print-and-e-book-nonfiction
597,2022-04-01,Braiding Sweetgrass,Robin Wall Kimmerer,13,2022,4,combined-print-and-e-book-nonfiction
598,2022-04-01,Red-Handed,Peter Schweizer,14,2022,4,combined-print-and-e-book-nonfiction
599,2022-04-01,The Gates Of Europe,Serhii Plokhy,15,2022,4,combined-print-and-e-book-nonfiction
